20801;0.2051;46.432676
20820;4.0005;48.394793
20801;1.427988;43.666276
20801;6.529682;43.254606
20820;4.958829;44.325909
20801;6.522491;45.314996
20801;6.829993;48.405924
20820;0.62584;43.283334
20801;5.30468;46.039101
20801;1.444345;43.610389
20820;0.743888;48.541387
20820;6.360827;45.423057
20820;4.671246;45.355827
20820;6.455605;47.885084
20801;-0.619829;44.796533
20801;1.827074;44.744469
20801;2.271436;48.855305
20801;1.445484;43.583903
20801;-0.568817;44.874425
20801;7.020841;43.552363
20820;0.3862;47.426575
20801;2.397901;47.076644
20801;1.498026;43.549285
20820;2.042711;49.887272
20801;-1.850998;46.636377
20820;-2.562523;47.964412
20801;1.466805;43.573569
20801;1.359541;43.61249
20801;1.586532;50.51959
20801;1.333932;43.612721
20801;1.913333;47.900328
20801;3.037777;43.021661
20801;0.548786;44.875287
20820;-3.309732;48.81527
20801;-0.255229;44.911603
20820;0.740496;47.538477
20820;1.008183;43.505914
20820;1.153495;47.858743
20820;0.712118;44.410294
20801;-0.583181;44.84093
20820;3.8181;47.913594
20820;5.095375;45.605389
20801;2.166457;48.992036
20801;-0.61307;43.193597
20801;2.32171;43.715429
20801;2.264696;49.866476
20820;0.133698;45.563006
20801;2.401091;48.891854
20801;4.091411;44.123196
20801;3.846537;43.645996
20820;4.682221;43.889033
20801;-1.164026;44.647215
20820;6.476735;43.724942
20801;0.254126;46.546085
20820;-1.476729;43.492634
20801;2.156453;48.784208
20801;5.357468;43.482857
20820;-1.91499;46.693832
20801;3.164394;43.159297
20801;7.017628;43.550527
20801;-0.423893;45.00834
20801;2.055739;48.789121
20801;3.036678;50.485876
20801;5.395882;43.269832
20820;0.307232;44.188673
20820;4.80594;43.94727
20801;5.393877;43.271676
20801;5.446032;43.535317
20801;6.698141;46.005473
20801;1.453524;43.608496
20820;2.73755;47.657095
20801;-0.574819;44.841308
20801;3.296327;49.844936
20820;3.560056;49.868016
20820;4.550267;46.737137
20820;0.156945;44.506668
20801;1.43813;43.612091
20801;4.863729;45.755088
20820;-0.563837;44.776268
20820;1.172791;47.146221
20801;-1.469473;43.494358
20820;6.202537;45.859827
20810;1.837872;49.965435
20801;3.18806;43.182518
20820;1.175877;43.682069
20801;2.240279;43.628038
20801;2.102087;49.029591
20820;6.291195;45.454018
20820;0.734215;47.912211
20801;2.350634;48.8488
20801;-0.666064;44.855445
20801;3.890831;43.60811
20801;4.138607;43.515219
20801;-0.523148;44.879444
20820;0.513401;47.283565
20820;0.222692;44.363287
20820;5.146254;45.479983
20820;4.764656;46.785621
20801;1.04947;47.798469
20820;3.502425;49.682507
20820;5.737972;48.343631
20801;2.329139;48.813138
20820;0.07448;45.683912
20801;4.85329;45.784543
20801;0.358878;46.688799
20801;2.308658;48.867568
20801;-0.655809;44.775425
20801;2.180329;48.863746
20801;5.331631;47.865526
20801;-0.588193;44.838677
20820;1.048157;47.890329
20801;1.95579;43.321351
20801;1.38925;43.57034
20801;1.513818;43.543815
20801;-3.074638;47.573183
20801;1.374747;43.63538
20820;2.659307;43.2838
20820;2.358012;48.875982
20801;1.399806;43.534463
20801;3.155546;46.864995
20801;-0.558634;44.838972
20820;6.3758;47.450586
20820;-0.42478;45.010575
20801;-0.580359;44.869177
20820;2.336917;48.871865
20820;1.647488;47.298886
20801;3.098474;43.749163
20820;0.09704;44.393255
20801;3.181667;43.170269
20820;6.070807;47.42746
20801;1.472693;43.610927
20820;7.023705;43.55223
20801;3.877365;43.610982
20820;1.022772;45.710639
20820;-0.14165;44.88813
20801;-0.457668;46.324532
20820;4.418392;45.351111
20801;2.015167;42.534867
20801;-0.64764;44.831466
20801;2.14674;48.528349
20820;3.750354;46.530946
20820;4.163604;48.227774
20801;3.048017;50.338055
20820;-2.159167;46.907776
20820;0.591369;47.598907
20801;6.420551;45.90555
20820;0.193681;45.890648
20801;5.233916;43.431237
20801;1.536712;43.676586
20820;2.250933;48.888814
20801;1.46085;43.565799
20801;-0.573848;44.843566
20801;2.148626;43.926654
20820;6.304149;43.546746
20801;4.957375;48.638253
20820;1.827686;49.718785
20820;2.356602;48.831178
20801;0.697497;48.08005
20820;7.557061;47.590736
20801;0.718884;45.193736
20820;5.085552;44.273604
20820;3.869908;49.525105
20820;0.07875;43.231984
20801;6.59919;46.396929
20801;4.639758;43.897853
20801;2.012753;47.604421
20801;1.443048;43.639466
20820;4.705828;44.153887
20820;4.855652;45.761715
20801;7.756231;48.585493
20801;-0.392697;49.180521
20820;-3.717774;48.525268
20801;6.425824;45.16361
20820;-1.224716;48.593791
20820;0.706514;44.407827
20820;3.810514;50.194793
20801;2.455396;48.633945
20801;4.832036;46.148273
20820;6.213329;47.251668
20820;-3.461953;48.734441
20820;1.868395;46.169783
20801;1.052216;47.812505
20801;3.110021;43.118018
20801;2.429316;48.624944
20801;-1.442717;43.650415
20801;-1.310264;43.756745
20801;4.35389;43.826293
20801;-1.440489;43.666502
20801;1.075541;49.417648
20801;-0.653337;45.731451
20820;5.073408;45.714891
20820;1.922618;48.616005
20801;3.061668;43.011856
20820;4.079617;44.122629
20801;7.116507;43.618844
20820;2.401218;48.817919
20820;3.062968;44.039211
20801;-0.585345;44.83594
20801;3.093594;43.110793
20820;4.389386;45.439652
20801;7.025262;43.550055
20820;1.743299;50.939311
20820;-0.230872;45.324178
20801;5.36413;44.759441
20801;-0.636753;45.746835
20801;4.85151;45.760991
20820;2.340004;48.831645
20801;7.126798;43.664792
20820;4.62297;46.556703
20820;0.35267;44.604316
20820;0.822658;47.912084
20801;3.685553;43.40193
20820;4.682683;45.418072
20820;2.096808;48.784347
20801;1.419751;43.596292
20801;2.504101;48.850452
20801;7.135661;43.708292
20801;-0.595277;44.796603
20820;2.085274;49.821384
20820;0.974673;44.499748
20801;-1.384984;43.764124
20820;-0.382796;46.341354
20820;2.170582;43.942789
20801;1.484601;43.563847
20820;-0.754492;49.34435
20801;-0.559402;44.829908
20820;-0.205812;45.222859
20801;1.383425;43.645355
20820;3.927587;43.58294
20801;5.151676;45.623883
20801;6.696685;44.598141
20801;-1.050767;43.710108
20820;-3.520174;48.772656
20801;2.399014;48.977302
20801;6.647544;45.202207
20801;-1.053079;43.702228
20801;-2.070676;47.67057
20801;-1.118077;45.512645
20820;2.219714;49.645826
20801;8.923688;42.631972
20820;6.473344;45.778561
20820;-3.547398;48.75842
20820;2.345481;48.826108
20801;-1.426656;43.692968
20820;5.332111;47.40189
20820;3.986377;46.908057
20820;3.795196;46.49501
20801;4.944574;43.87615
20801;2.302399;48.761818
20801;2.35489;48.847294
20820;4.819235;46.921088
20801;6.065992;43.604007
20801;-1.375427;43.690915
20801;0.311879;47.315127
20801;2.337182;48.87354
20801;3.928836;43.582831
20820;0.76546;44.276753
20801;2.791329;50.508675
20820;1.881762;46.166457
20801;-0.561612;44.897305
20801;3.332222;43.307485
20820;0.777485;47.597143
20801;-0.590228;44.852482
20801;1.461904;43.581428
20801;3.932198;43.528445
20801;4.080919;48.289262
20801;1.082549;47.805272
20820;0.353721;45.242931
20820;4.354995;46.170527
20801;6.47418;45.172551
20820;1.242665;44.2829
20801;1.333161;47.263525
20801;1.443668;43.591058
20801;-1.416552;43.661016
20801;3.969777;44.073421
20801;1.367609;44.018513
20801;7.481347;43.752484
20820;1.105908;46.073303
20801;-1.662304;48.112501
20820;4.06101;47.125979
20801;-1.172701;44.382016
20801;-0.573909;44.829991
20801;7.019881;43.55139
20820;6.344003;47.842035
20820;2.395931;49.501034
20820;-0.328188;45.696126
20801;3.232079;43.336272
20820;-2.35807;46.720825
20820;-2.390963;47.916705
20820;6.420681;43.574033
20801;2.083108;48.76074
20810;2.230539;48.89105
20801;4.076284;48.296017
20820;5.277775;44.173608
20801;6.426916;45.949758
20801;1.434462;43.605811
20820;5.154516;46.273529
20801;0.707449;45.174675
20820;6.165211;45.923929
20801;1.44459;43.605011
20801;0.332982;42.81788
20801;1.37366;43.64268
20820;2.32583;48.846864
20820;2.353602;48.857774
20801;-0.577437;44.840043
20801;4.891016;44.929578
20801;-0.604309;44.827682
20801;1.402422;43.576483
20801;-1.539761;47.202828
20801;6.635298;46.026817
20801;-0.70768;47.629684
20801;3.089879;43.105894
20801;1.434371;43.583734
20820;1.561504;50.066329
20820;4.668631;43.85844
20820;5.075896;45.665058
20801;-0.603114;44.821493
20801;-0.591684;44.805533
20801;4.083912;43.558637
20820;5.134674;46.931284
20820;5.055149;43.403233
20820;2.558339;44.340645
20801;1.502316;44.210852
20801;2.240184;48.898324
20801;5.426484;43.527132
20820;4.657507;43.803037
20801;-0.697922;44.833919
20820;2.231381;44.318052
20801;7.031379;43.54844
20801;5.797824;43.251968
20801;2.352349;48.843431
20801;7.307915;43.701307
20820;6.423587;43.833254
20820;4.448043;46.717479
20801;-1.131217;44.460608
20820;0.448059;47.249999
20820;4.433887;48.179338
20801;2.246644;48.846896
20801;5.455895;49.117188
20820;6.146849;43.520276
20801;4.151738;43.526976
20801;2.561805;49.551321
20820;6.904169;45.273057
